user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
What is the pre-requisite for Physics II (FCP 0025)?,"['COURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCM 0025 \nFundamental Mathematics I \n5 credits \nNone \nThis course will cover: \nThe  basic  algebra,  functions,  polynomials  and  rational  functions,  exponential  and  logarithmic  functions, \ntrigonometry, differentiation techniques and application of differentiation. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCM 0015 \nMathematics I \n5 credits  \nNone \nThis course will cover: \nFundamentals of mathematics, functions, polynomials and rational functions, exponential and logarithmic \nfunctions, trigonometry, limits of functions, differentiation techniques and application of differentiation. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCP 0025 \nPhysics II\n5 credits\nPhysics I \nThis course will cover: \nElectric charge, electric field, electric potential, electric current, DC circuits, magnetism, electromagnetic waves, \ngeometrical optics, physical optics, quantum, atomic & nuclear physics. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCP 0015 \nPhysics I\n5 credits\nNone \nThis course will cover: \nMeasurements, error analysis, kinematics and dynamics of motion, force, work and energy, momentum, uniform']","Physics I (FCP 0015) [1, Page: 37]",Physics I,0.9999999999,1.0,0.5,0.6123469104106462
How many credit hours of co-curriculum are required for the Foundation Programme?,"['4.0 \nImplementation \nParticipation in Credited Co-Curriculum Programme is essential and as important as academic pursuit In \nproducing well-rounded global graduates. Credited Co-Curriculum Programme is part of University\'s courses \nand therefore is COMPULSORY for all students to obtain minimum of ""D"" grade in at least FOUR (4) Credited \nCo-Curriculum courses taken. \n4.1 Credit Hours \nThe total credit hours required is two (2) and should be taken in the second and third semester. \nStudents are allowed to take more than the required credit hours but only the required number of credit \nhours will be taken into consideration for graduation purposes. \n \n4.2 Choice of Courses \nThere are four clusters in the Co-Curriculum Programme, which are: \ni. Cluster 1: Leadership & Communication \nii. Cluster 2: Creativity, Innovation & Entrepreneurship \niii. Cluster 3: Arts & Culture \niv. Cluster 4: Sports & Recreation \nStudents are required to at least enrolled in 2 different clusters throughout the studies. Students are \nnot permitted to enrolled in the same course throughout the studies either in Foundation or \nUndergraduate programme. \n \n \n34']","According to Source [1], Page 42, the total credit hours required for the Co-Curriculum Programme is two (2) and should be taken in the second and third semester.",The total credit hours required is two (2).,0.9999999999,1.0,0.6666666666666666,0.9028153909995641
What is the attendance requirement for co-curriculum courses?,"['guidance and advice regarding the suitability of a course to their needs. \n \n6.4 \nCourse Evaluation \nEvaluation of each co-curriculum course is based on the requirements of the courses. Normally, \nevaluation is done on these criteria: \n \ni. \nAttendance (80 % of all classes) \nii. \nPractical and coursework (100%) \n \nThe grading system for Credited Co-Curriculum Programme is based on Academic Grading System \nand will be recorded in the end-semester results’ slip. The grading WILL BE INCLUDED in the CGPA. \n \n6.5 \nAttendance \nEvery student will have to fulfil the required 80% of attendance in accordance with the academic \nrules and regulations. If a student has been absent for more than 20% without any approved \nexemption,he/she can be barred from taking any further part in the programme and may/will be \nassigned an ""F"" grade. Students, who are unable to attend classes and/or practical because of \nvarious reasons, student MUST: \n \ni. \nFill in the form (UTP-AA-001) from Registry Office and hand it to the Centre for Student \nDevelopment (Co-Curriculum Unit, Talent Enrichment Office) within a week (7 days) from the']","According to Source [1], Page 44, the attendance requirement for co-curriculum courses is 80% of all classes.",Every student will have to fulfil the required 80% of attendance in accordance with the academic rules and regulations.,0.9999999999,1.0,0.5,0.9943268601754373
Are co-curriculum grades included in the CGPA for Foundation students?,"['guidance and advice regarding the suitability of a course to their needs. \n \n6.4 \nCourse Evaluation \nEvaluation of each co-curriculum course is based on the requirements of the courses. Normally, \nevaluation is done on these criteria: \n \ni. \nAttendance (80 % of all classes) \nii. \nPractical and coursework (100%) \n \nThe grading system for Credited Co-Curriculum Programme is based on Academic Grading System \nand will be recorded in the end-semester results’ slip. The grading WILL BE INCLUDED in the CGPA. \n \n6.5 \nAttendance \nEvery student will have to fulfil the required 80% of attendance in accordance with the academic \nrules and regulations. If a student has been absent for more than 20% without any approved \nexemption,he/she can be barred from taking any further part in the programme and may/will be \nassigned an ""F"" grade. Students, who are unable to attend classes and/or practical because of \nvarious reasons, student MUST: \n \ni. \nFill in the form (UTP-AA-001) from Registry Office and hand it to the Centre for Student \nDevelopment (Co-Curriculum Unit, Talent Enrichment Office) within a week (7 days) from the']","According to Source [1], Page 44, yes, co-curriculum grades are included in the CGPA. The grading system for Credited Co-Curriculum Programme is based on Academic Grading System and will be recorded in the end-semester results' slip. The grading WILL BE INCLUDED in the CGPA.",The grading WILL BE INCLUDED in the CGPA.,0.9999999999,1.0,0.75,0.9298001821043479
What does 'QF' grade mean?,['from his studies for a period determined by the University or other actions deemed \nnecessary. \n \n4.3 \nGrading System \n \n4.3.1 UTP Academic Grading System \nThe academic grading system adopted by UTP is as follow: \n \nGrade \nMeaning \nGrade Points \nA \nHigh Distinction \n4.00 \nA- \nDistinction \n3.75 \nB+ \nGood Credit \n3.50 \nB \nCredit \n3.00 \nC+ \nGood Pass \n2.50 \nC \nPass \n2.00 \nD+ \nMarginal Pass \n1.50 \nD \nUnsatisfactory Pass \n1.00 \nF \nFail \n0.00 \nQF \nQualified Fail (not obtaining 20% in final examination) \n0.00 \n \nNote: \nA student may repeat courses with grades lower than ‘C’ in order to improve his CGPA. \n \n4.3.2 Symbols in Academic Transcript \nStudents may find certain symbols shown below in their transcripts. These symbols mean \nthe following: \n \n \nAU \nAudit course(s). \nCT \nCredit Transfer \nDF \nDeferment \nEX \nExemption \nV \nIncomplete \nP \nPass \nW \nWithdrawal from course(s). \nSP \nSupplementary Pass \nX \nIncomplete. Unable to complete course work or practical training without \n \n \n \n18 \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \nGrade \nMeaning'],"According to the context, ""QF"" stands for Qualified Fail (not obtaining 20% in final examination) and has a Grade Point of 0.00 [1, Page: 25].",Qualified Fail (not obtaining 20% in final examination).,0.9999999999,1.0,1.0,0.8302385749005551
What is the minimum score required in the final examination to pass a course?,"['Foundation Programme Academic Guide \n \n \n \n1.2.32 Cumulative Grade Point Average (CGPA) \nA CGPA is the grade point average obtained by a student based on all courses he/she has \ncompleted to date. The calculation is based on the following formula: \n \nTotal of Grade Points Scored to Date \nCGPA \n= \nTotal of Credit Hours Taken to Date \n \n1.2.33 Final Examination \nFinal Examination is the final summative assessment of a student’s learning performance in \nlearning a course. It is compulsory for students to attend the final examination, in failing to \ndo so, the students will be given an ‘F’ grade. \n \nIn order to pass the course, the student must obtain a minimum score of 20% in the final \nexamination. \n \n1.2.34 Course Repeating \nA student who has failed a course from an earlier semester shall be required to repeat and \npass the course at the earliest semester when the course is offered again. \n \n1.2.35 Course Redemption \nA student who has obtained a CGPA of less than 2.0 after completing all courses to complete \nthe programme is allowed to redeem a course with grade of ‘C’ or lower. The student is to']","According to Source [1], Page 19, the minimum score required in the final examination to pass a course is 20%.","In order to pass the course, the student must obtain a minimum score of 20% in the final examination.",0.9999999999,1.0,0.5,0.9999999999999515
How long is the maximum period for deferment of studies with a medical certificate?,['2.4 \nDeferment of Studies with Medical Certificate (MC) \nA  student  who  wishes  to  apply  for  a  deferment  must  satisfy  the  following  requirements: \n \ni. Deferment of studies is only applicable on medical grounds. \nii. Application for deferment must be made within one (1) semester from the date they are \ndeferred. \niii. Deferment of studies may be given for a minimum of one (1) semester and maximum of two \n(2) semester within the candidacy period. Application is entertained based on 0ne application \nper semester. \niv. All applications for deferment must be in writing and to be addressed to the Registrar. \nv. International students are required to cancel their current student pass and return to their \nhome country during deferment period. \n \nAll successful applicants for deferment are exempted from paying the necessary fees and the \ndeferred semester is not considered as part of the study period. \n \n \n2.5 \nDeferment of Studies without Medical Certificate (MC) \nA student who has difficulty to continue studying in a semester shall inform Registry to apply for \ndeferment of studies without MC following the rules below:'],"The maximum period for deferment of studies with a medical certificate is two (2) semesters within the candidacy period. [1, Page: 22]",Deferment of studies may be given for a minimum of one (1) semester and maximum of two (2) semester within the candidacy period.,0.9999999999,1.0,0.6666666666666666,0.9909038287518456
Is a deferred semester (with medical certificate) considered part of the study period?,['2.5 \nDeferment of Studies without Medical Certificate (MC) \nA student who has difficulty to continue studying in a semester shall inform Registry to apply for \ndeferment of studies without MC following the rules below: \n \ni. Deferment of studies without MC may be given for one (1) semester with reasonable \njustification upon recommendation by the Dean of Centre for Foundation Studies. \nii. All applications for inactive semester must be in writing and to be addressed to the Registrar. \niii. The deferred semester will be considered as part of the study period. \niv. International students are required to cancel their current student pass and return to their \nhome country during the deferred semester period. \nv. The application deadline is to be submitted latest by week eight (8) of the semester. \n \nAny cost incurred for the deferred semester period shall be borne by the student after add/drop \nweek. \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n15'],"No, according to [1, Page: 22], ""The deferred semester will be considered as part of the study period"" for deferment of studies without Medical Certificate.",All successful applicants for deferment are exempted from paying the necessary fees and the deferred semester is not considered as part of the study period.,0.0,0.7142857142857143,0.0,0.6246380807912434
Is a deferred semester (without medical certificate) considered part of the study period?,['2.5 \nDeferment of Studies without Medical Certificate (MC) \nA student who has difficulty to continue studying in a semester shall inform Registry to apply for \ndeferment of studies without MC following the rules below: \n \ni. Deferment of studies without MC may be given for one (1) semester with reasonable \njustification upon recommendation by the Dean of Centre for Foundation Studies. \nii. All applications for inactive semester must be in writing and to be addressed to the Registrar. \niii. The deferred semester will be considered as part of the study period. \niv. International students are required to cancel their current student pass and return to their \nhome country during the deferred semester period. \nv. The application deadline is to be submitted latest by week eight (8) of the semester. \n \nAny cost incurred for the deferred semester period shall be borne by the student after add/drop \nweek. \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n15'],"Yes, a deferred semester without Medical Certificate is considered as part of the study period. [1, Page: 22]",The deferred semester will be considered as part of the study period.,0.9999999999,1.0,1.0,0.9838705177812564
What is the course code for Thinking Skills?,"['against the Common European Framework of Reference (CEFR). \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCH 0033 \nThinking Skills \n3 credits \nNone \nThis course will cover: \nTraditional Thinking, Personal Learning Styles, Intelligence, Creativity, Stages in Creative Thinking. Errors/Pitfalls to\nThinking, Lateral Thinking in Problem-Solving Situations, Applications of ASE Paradigm, Synthesis, Brainstorming,\nFishbone, Pareto Chart and SWOT Analysis. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCH 0023 \nMoral Studies \n3 credits \nNone \nThis course will cover: \nThe concepts of moral values and compass that will guide their development into effective students and global \ncitizens that are able to evaluate, manage and resolve moral issues and conflicts. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCH 0013 \nIslamic Studies \n3 credits \nNone \nThis course will cover: \nThe important Islamic concepts of aqidah, ibadah and shariah. It also emphasises the importance of values from \nIslamic perspective as a student and member in a multi-religious society in Malaysia.']","The course code for Thinking Skills is FCH 0033. [1, Page: 40]",FCH 0033.,0.9999999999,1.0,0.5,0.9999999999999672
What is the course code for Proficiency English?,"['2.0 \nNon-core Courses Synopsis \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n32 \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCL 0024 \nTechnical English \n4 credits \nNone \nThis course will cover: \nReading - Skimming (identifying main ideas and supporting details), Scanning (identifying specific details and\ninformation) Inferencing (identifying meaning of words and ideas based on contextual clues), Writing (describing\ngraphs), Grammar, Vocabulary, and Presentation Skills. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCL 0013 \nProficiency English \n3 credits \nNone \nThis course will cover: \nReading (identifying main ideas and supporting details), writing (topic sentence, thesis statement, and two types \nof essays; compare and contrast, and argumentative), vocabulary and literature. Students will be doing an English \nproject in this course where they have to write and present a drama. The contents of this course are mapped \nagainst the Common European Framework of Reference (CEFR). \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCH 0033 \nThinking Skills \n3 credits \nNone \nThis course will cover:']","The course code for Proficiency English is FCL 0013. [1, Page: 40]",FCL 0013.,0.9999999999,1.0,1.0,0.9999999999999677
What is the course code for Visual Programming in the Foundation programme?,"['Foundation Studies Programme Courses Synopsis \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n31 \n                                                                         A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCT 0035 \nProblem Solving and Programming \n5 credits \nNone \nThis course will cover: \nThe basic concepts of computers problem solving using computers and basic problem solving in designing solution;\nand fundamental concepts of programming that includes writing working computer programmes. (Business\nManagement & Computing Stream). \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCT 0025 \nVisual Programming \n5 credits \nNone \nThis course will cover: \nThe concepts of object oriented, event driven programming, and its capabilities as a tool for application \ndevelopment in business environment. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCT 0015 \nStructured Algorithm and Programming \n5 credits \nNone \nThis course will cover: \nThe basic concepts of computers problem solving using computers and basic technique in designing solution; and']","According to the context, the course code for Visual Programming in the Foundation programme is FCT 0025. [1, Page: 39]",FCT 0025.,0.9999999999,1.0,0.5,0.9999999999999435
What is the pre-requisite for Mathematics II (FCM 0035)?,"['Foundation Programme Courses Synopsis \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES                                                                           30\nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFBM 0045 \nFundamental Mathematics II \n5 credits \nFundamental Mathematics I \nThis course will cover: \nThe curve sketching techniques, integration and application of integrations, systems of linear inequalities, \nmeasures of central tendency and dispersion, basic mathematics of finance and visual presentation data. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCM 0035 \nMathematics II \n5 credits \nMathematics I \nThis course will cover: \nTechniques and application of integrations, introduction to differential equation, linear algebra, introduction to \nseries, descriptive statistics, probability and random variables. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCM 0025 \nFundamental Mathematics I \n5 credits \nNone \nThis course will cover: \nThe  basic  algebra,  functions,  polynomials  and  rational  functions,  exponential  and  logarithmic  functions,']","Mathematics I (FCM 0025) [1, Page: 37]",Mathematics I.,0.9999999999,1.0,0.5,0.5900718115551973
What does the 'I' grade mean in an academic transcript?,['from his studies for a period determined by the University or other actions deemed \nnecessary. \n \n4.3 \nGrading System \n \n4.3.1 UTP Academic Grading System \nThe academic grading system adopted by UTP is as follow: \n \nGrade \nMeaning \nGrade Points \nA \nHigh Distinction \n4.00 \nA- \nDistinction \n3.75 \nB+ \nGood Credit \n3.50 \nB \nCredit \n3.00 \nC+ \nGood Pass \n2.50 \nC \nPass \n2.00 \nD+ \nMarginal Pass \n1.50 \nD \nUnsatisfactory Pass \n1.00 \nF \nFail \n0.00 \nQF \nQualified Fail (not obtaining 20% in final examination) \n0.00 \n \nNote: \nA student may repeat courses with grades lower than ‘C’ in order to improve his CGPA. \n \n4.3.2 Symbols in Academic Transcript \nStudents may find certain symbols shown below in their transcripts. These symbols mean \nthe following: \n \n \nAU \nAudit course(s). \nCT \nCredit Transfer \nDF \nDeferment \nEX \nExemption \nV \nIncomplete \nP \nPass \nW \nWithdrawal from course(s). \nSP \nSupplementary Pass \nX \nIncomplete. Unable to complete course work or practical training without \n \n \n \n18 \nA GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \nGrade \nMeaning'],"According to the context, ""V"" is the symbol for Incomplete. It means that a student was unable to complete course work or practical training without further action [1, Page: 25].",Incomplete.,0.0,1.0,0.3333333333333333,0.29411833860928666
What is the pre-requisite for Introduction to Business and Information Systems (FCB 0025)?,"['Base Equilibria. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCB 0035 \nPrinciples of Economics \n5 credits \nNone \nThis course will cover: \nConcepts and models of microeconomics and macroeconomics analysis; and to demonstrate its applications in the\nbusiness environment in order to gain a better understanding of problems and policy issues relevant to the national\nand international economics. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCB 0025 \nIntroduction to Business and Information Systems \n5 credits \nBusiness Management \nThis course will cover: \nConcepts on Information Systems and how it adds competitive advantages to businesses and organisations. \nCOURSE CODE: \nCOURSE: \nNO. OF CREDIT: \nPRE-REQUISITE: \nFCB 0015 \nBusiness Management \n5 credits \nNone \nThis course will cover: \nOverview of business and its organisation, How Economics Affect Business, Business Ethics and Fulfilling Social\nResponsibility, Organizing a Business, Principles of Management, Human Resource Management (HRM), Principles\nof Marketing, Principles of Accounting, Financial Management, Money and Banking. \nFOUNDATION PROGRAMME COURSES SYNOPSIS']","The pre-requisite for Introduction to Business and Information Systems (FCB 0025) is None. [1, Page: 36]",Business Management.,0.9999999999,0.0,1.0,0.9874953094845486
What is the minimum attendance requirement for undergraduate courses?,"['13 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \nThe students are required to submit the application three (3) days before the actual date or, in \nemergency cases, after returning to campus by attaching the relevant supporting documents \n(medical certificate, death certificate) to the respective academic department. \n \nThe minimum attendance requirement is ninety percent (90%) for each course after the add/drop \nperiod. A student who fails to fulfill this requirement without providing the approved supporting \ndocument may be barred from sitting the final examination. \n \nInternational students who do not fulfill the requirements above will affect the renewal of student \npass. \n \n2.4 \nDeferment of Studies \n2.4.1 Deferment with medical reason \n \nA student who wishes to apply for a deferment with medical reason must satisfy the following \nrequirements: \ni. \nDeferment with medical reason is only applicable on medical grounds. \nii. \nDeferment with medical reason may be given only for 1 semester in one approval. \niii. Deferment with medical reason will not be considered as part of the period of study.']","The minimum attendance requirement for each course after the add/drop period is ninety percent (90%). [1, Page: 19]",The minimum attendance requirement is ninety percent (90%) for each course after the add/drop period.,0.9999999999,1.0,0.6666666666666666,0.8151228793304864
What happens if an undergraduate student fails to meet the 90% attendance requirement?,"['13 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \nThe students are required to submit the application three (3) days before the actual date or, in \nemergency cases, after returning to campus by attaching the relevant supporting documents \n(medical certificate, death certificate) to the respective academic department. \n \nThe minimum attendance requirement is ninety percent (90%) for each course after the add/drop \nperiod. A student who fails to fulfill this requirement without providing the approved supporting \ndocument may be barred from sitting the final examination. \n \nInternational students who do not fulfill the requirements above will affect the renewal of student \npass. \n \n2.4 \nDeferment of Studies \n2.4.1 Deferment with medical reason \n \nA student who wishes to apply for a deferment with medical reason must satisfy the following \nrequirements: \ni. \nDeferment with medical reason is only applicable on medical grounds. \nii. \nDeferment with medical reason may be given only for 1 semester in one approval. \niii. Deferment with medical reason will not be considered as part of the period of study.']","A student who fails to fulfill the minimum attendance requirement of ninety percent (90%) without providing the approved supporting document may be barred from sitting the final examination. [1, Page: 19]",A student who fails to fulfill this requirement without providing the approved supporting document may be barred from sitting the final examination.,0.9999999999,1.0,1.0,0.7327029663534456
When are undergraduate students allowed to add or drop courses?,"['full-time students must register a minimum of nine (9) credit hours and maximum of sixteen \n(16) credit hours. However, this ruling may be waived for graduating students who are in their final \nsemester. \n \n2.2 \nAdding/Dropping/Withdrawal of Courses \n \n2.2.1 \nAdding/Dropping of Courses \nStudents are allowed to add/drop courses within the first two (2) weeks of the \nsemester subject to the approval of the Department Chair and subject to the \ncompliance of the total credit hours allowed. \n2.2.2 \nWithdrawal \na. Withdrawal from Courses \nStudents are allowed to withdraw from the courses latest by week six (6) of the \nsemester provided that they maintain a minimum of nine (9) credit hours. The \ncourse fee, however, shall not be refunded. \nb. Withdrawal from Examination \nStudents who have registered for courses but are unable to sit for the \nexamination due to some unavoidable circumstances may apply for withdrawal \nfrom the examination, subject to recommendation of the Department Chair and \napproval by the Deputy Vice Chancellor, Academic. \nIf the withdrawal is due to illness or injury, the student must furnish the University']","According to Source [1], Page 18, undergraduate students are allowed to add/drop courses within the first two (2) weeks of the semester, subject to the approval of the Department Chair and compliance with the total credit hours allowed.",Students are allowed to add/drop courses within the first two (2) weeks of the semester.,0.9999999999,1.0,1.0,0.9053078971056127
When is the latest an undergraduate student can withdraw from a course?,"['full-time students must register a minimum of nine (9) credit hours and maximum of sixteen \n(16) credit hours. However, this ruling may be waived for graduating students who are in their final \nsemester. \n \n2.2 \nAdding/Dropping/Withdrawal of Courses \n \n2.2.1 \nAdding/Dropping of Courses \nStudents are allowed to add/drop courses within the first two (2) weeks of the \nsemester subject to the approval of the Department Chair and subject to the \ncompliance of the total credit hours allowed. \n2.2.2 \nWithdrawal \na. Withdrawal from Courses \nStudents are allowed to withdraw from the courses latest by week six (6) of the \nsemester provided that they maintain a minimum of nine (9) credit hours. The \ncourse fee, however, shall not be refunded. \nb. Withdrawal from Examination \nStudents who have registered for courses but are unable to sit for the \nexamination due to some unavoidable circumstances may apply for withdrawal \nfrom the examination, subject to recommendation of the Department Chair and \napproval by the Deputy Vice Chancellor, Academic. \nIf the withdrawal is due to illness or injury, the student must furnish the University']","According to Source [1], Page 18, students are allowed to withdraw from courses by week six (6) of the semester, provided that they maintain a minimum of nine (9) credit hours.",Students are allowed to withdraw from the courses latest by week six (6) of the semester.,0.9999999999,1.0,0.6666666666666666,0.8586815067431255
What is the maximum duration of study for an Engineering Degree Programme?,"['two and a half (2 ½) years. \nvii. \nThe normal period for Programmes in Engineering and Petroleum Geoscience is four (4) \nyears, whereas for Programmes in Technology and Applied Sciences is three and a half years \n(3½) years of studies. \n \nIn order to graduate a student must fulfill the following: \ni. \nObtain a CGPA of 2.00 or above. \nii. \nPass all courses as required by the respective programmes. \niii. \nSatisfy all requirements as approved by the university Senate. \n \n \n3.2 \nProgramme   Requirement/Structure \nAll programmes comprise of courses to fulfill the national and University’s requirements, core courses, \nelectives, co-curricular and industrial internship programme. \n \n3.2.1 English Requirement \nInternational Students are required to have: \ni. \nA minimum IELTS score of 5.0 OR \nii. \nA minimum TOEFL PBT score of 500 OR \niii. A minimum TOEFL iBT score of 59 OR \niv. A minimum TOEFL CBT score of 173. \n \nThis requirement is subject to change based on the Ministry’s requirement. \n \n3.2.2 Pre-requisite \nA course in which a student has to pass in order to qualify for the subsequent courses as \nspecified in the programme requirement. \n \n3.2.3 Core Courses']","The normal period for Programmes in Engineering and Petroleum Geoscience is four (4) years, whereas for Programmes in Technology and Applied Sciences is three and a half years (3½) years of studies. [1, Page: 20]",All Bachelor of Engineering students are required to complete their studies within seven (7) years.,0.0,1.0,1.0,0.5910465893309204
"What is the maximum duration of study for a Technology Degree Programme (e.g., Computer Science)?",['ii. \nObtained at least a total of 143 credit hours from the curriculum structure; \niii. \nCompleted the student industrial internship programme; \niv. \nFulfilled all specified requirements of the programme; \nv. \nObtained a minimum Cumulative Grade Point Average (CGPA) of 2.00; \nvi. \nPass all required courses. \n \n4.5.2 \nTechnology Degree Programmes \ni. \nStudied at UTP not more than five and a half (5½) years for Technology Degree \nProgrammes. \nii. \nObtained at least a total of 123 credit hours from the prescribed courses and electives; \niii. \nCompleted the student industrial internship programme;'],"According to Source [1], Page: 27, the maximum duration of study for a Technology Degree Programme (e.g., Computer Science) at UTP is not more than five and a half (5½) years. [1, Page: 27]","All Bachelor of Information Systems (Hons), Bachelor of Information Geology (Hons), and Bachelor of Computer Science (Hons) students are required to complete their studies within five and a half (5 1/2) years.",0.9999999999,1.0,1.0,0.9332438509675643
List the Core Specialisation areas for Civil Engineering.,"['Bachelor of Civil Engineering with Honours – Programme Details \n51 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n3.0 \nCore Specialisation (CSp) Courses \n \nChoose any of the following sets of Core Specialisation areas (set A, B, C or D) for Core Specialisation I, II \nand III. \n \nA. \nOffshore Engineering \nNo \nCode \nCourse Name \nCr \nG \n1 \nVFB4113 \nFixed Offshore Structures \n3 \nCSp \n2 \nVFB4123 \nWave Hydrodynamics \n3 \nCSp \n3 \nVFB4133 \nOffshore Project Management \n3 \nCSp \n \nB. \nEnvironmental   Engineering \nNo \nCode \nCourse Name \nCr \nG \n1 \nVFB4213 \nSludge Management and Disposal \n3 \nCSp \n2 \nVFB4223 \nAdvanced Physical-Chemical Treatment Technologies \n3 \nCSp \n3 \nVFB4233 \nAir Pollution Prevention and Control \n3 \nCSp \n \nC. \nSustainability \nNo \nCode \nCourse Name \nCr \nG \n1 \nVFB4413 \nConstruction Materials and Sustainability \n3 \nCSp \n2 \nVFB4423 \nLow Carbon Building Design and Construction \n3 \nCSp \n3 \nVFB4433 \nSustainable Transport Infrastructure Engineering \n3 \nCSp \n \nD. \nRenewable Energy \nNo \nCode \nCourse Name \nCr \nG \n1 \nMFB4123 \nEnergy Management and Environment \n3 \nCSp \n2 \nMFB4513 \nRenewable Energy I \n3 \nCSp \n3 \nMFB4523 \nRenewable Energy II \n3 \nCSp']","The Core Specialisation (CSp) areas for Bachelor of Civil Engineering with Honours are:

• A. Offshore Engineering
• B. Environmental Engineering
• C. Sustainability
• D. Renewable Energy

[1, Page: 68]","Offshore Engineering, Environmental Engineering, Sustainability, and Renewable Energy.",0.9999999999,1.0,1.0,0.7860041194611189
What is the pre-requisite for Mechanics of Solids (VFB1033)?,"['3 credits \nNone \nThis course will cover relevant geomatics topics applicable for civil engineering applications such as analysis of \nterrestrial base measurement for control in engineering survey, satellite-based positioning for offshoreapplication \nand GIS for decision making. \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB1033 \nMechanics of Solids \n3 credits \nEngineering Mechanics \nThis course will cover the fundamental concepts of solid mechanics covering various structural elements such as \nbeams, columns, shaft and thin- walled structures. The course deals with the various types of stress and strain \ndue to axial loads, bending, torsion and combinations. \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB1023 \nEngineering Mechanics \n3 credits \nNone \nEngineering Mechanics is the first mechanics course in the civil engineering programme. This course deals with\nrigid-body mechanics and consists of two parts: Statics that deals with the equilibrium of bodies that are either at\nrestor move with a constant velocity and dynamics that deals with bodies in motion. \nCOURSE CODE \n:    VFB1012 \nCOURSE \n: \nCivil Engineering Drawing \nNO. OF CREDITS \n: \n2 credits']","Engineering Mechanics (VFB1023) [1, Page: 71]",Engineering Mechanics.,0.9999999999,1.0,0.5,0.4775869595987536
